name,country_iso2,domains,web_pages,source_item,source
Universiti Islam Antarabangsa Sultan Abdul Halim Mu'adzam Shah,MY,unishams.edu.my,https://www.unishams.edu.my/,,Hipo university-domains-list
Selangor Islamic University College,MY,kuis.edu.my,http://www.kuis.edu.my/,,Hipo university-domains-list
Limkokwing University College of Creative Technology,MY,limkokwing.edu.my,http://www.limkokwing.edu.my/,,Hipo university-domains-list
Linton University College,MY,linton.edu.my,http://www.linton.edu.my/,,Hipo university-domains-list
Mahsa University College for Health and Medical Science,MY,mahsa.edu.my,http://www.mahsa.edu.my/,,Hipo university-domains-list
Al Madinah International University,MY,mediu.edu.my,http://www.mediu.edu.my/,,Hipo university-domains-list
Universiti Kuala Lumpur Malaysian Institute of Information Technology (MIIT),MY,miit.unikl.edu.my,http://miit.unikl.edu.my/,,Hipo university-domains-list
Multimedia University,MY,mmu.edu.my,http://www.mmu.edu.my/,,Hipo university-domains-list
"Monash University, Malaysia Campus",MY,monash.edu.my,http://www.monash.edu.my/,,Hipo university-domains-list
Management and Science University,MY,msu.edu.my,http://www.msu.edu.my/,,Hipo university-domains-list
Murni Nursing College,MY,murni.edu.my,http://www.murni.edu.my/,,Hipo university-domains-list
Malaysia University of Science and Technology (MUST),MY,must.edu.my,http://www.must.edu.my/,,Hipo university-domains-list
Nilai University College,MY,nilai.edu.my,http://www.nilai.edu.my/,,Hipo university-domains-list
"University of Nottingham, Malaysia Campus",MY,nottingham.edu.my,http://www.nottingham.edu.my/,,Hipo university-domains-list
"Newcastle University, Medicine Malaysia",MY,numed.ncl.ac.uk,http://numed.ncl.ac.uk/,,Hipo university-domains-list
Olympia College,MY,olympia.edu.my,http://www.olympia.edu.my/,,Hipo university-domains-list
Open University Malaysia,MY,oum.edu.my,http://www.oum.edu.my/,,Hipo university-domains-list
Perdana University,MY,perdanauniversity.edu.my,http://www.perdanauniversity.edu.my/,,Hipo university-domains-list
Penang International Dental College,MY,pidc.edu.my,http://www.pidc.edu.my/,,Hipo university-domains-list
Institut Prima Bestari - Pine Academy,MY,pine.edu.my,http://www.pine.edu.my/,,Hipo university-domains-list
Primier International University Perak,MY,piup.edu.my,http://www.piup.edu.my/,,Hipo university-domains-list
Kota Bharu Polytechnic,MY,pkb.edu.my,http://www.pkb.edu.my/,,Hipo university-domains-list
Kota Kinabalu Polytechnic,MY,pkksabah.edu.my,http://www.pkksabah.edu.my/,,Hipo university-domains-list
Kuala Terengganu City Polytechnic,MY,pkkt.edu.my,http://www.pkkt.edu.my/,,Hipo university-domains-list
Merlimau Polytechnic,MY,pmm.edu.my,http://www.pmm.edu.my/,,Hipo university-domains-list
Johore Bharu Primeir Polytechnic,MY,polijb.edu.my,http://www.polijb.edu.my/,,Hipo university-domains-list
Kuching Polytechnic,MY,poliku.edu.my,http://www.poliku.edu.my/,,Hipo university-domains-list
Sultan Abdul Halim Muadzam Shah Polytechnic,MY,polimas.edu.my,http://www.polimas.edu.my/,,Hipo university-domains-list
Melaka City Polytechnic,MY,polimelaka.edu.my,http://www.polimelaka.edu.my/,,Hipo university-domains-list
Muadzam Shah Polytechnic,MY,polimuadzam.edu.my,http://www.polimuadzam.edu.my/,,Hipo university-domains-list
Port Dickson Polytechnic,MY,polipd.edu.my,http://www.polipd.edu.my/,,Hipo university-domains-list
Sultan Haji Ahmad Shah Polytechnic,MY,polisas.edu.my,http://www.polisas.edu.my/,,Hipo university-domains-list
Sultan Salahuddin Abdul Aziz Shah Polytechnic,MY,psa.edu.my,http://www.psa.edu.my/,,Hipo university-domains-list
Sultan Azlan Shah Polytechnic,MY,psas.edu.my,http://www.psas.edu.my/,,Hipo university-domains-list
Sultan Idris Shah Polytechnic,MY,psis.edu.my,http://www.psis.edu.my/,,Hipo university-domains-list
Sultan Mizan Zainal Abidin Polytechnic,MY,psmza.edu.my,http://www.psmza.edu.my/,,Hipo university-domains-list
Seberang Perai Polytechnic,MY,psp.edu.my,http://www.psp.edu.my/,,Hipo university-domains-list
PTPL College,MY,ptpl.edu.my,http://www.ptpl.edu.my/,,Hipo university-domains-list
Sultanah Bahiyah Polytechnic,MY,ptsb.edu.my,http://www.ptsb.edu.my/,,Hipo university-domains-list
Tunku Syed Sirajuddin Polytechnic,MY,ptss.edu.my,http://www.ptss.edu.my/,,Hipo university-domains-list
Ungku Omar Premier Polytechnic,MY,puo.edu.my,http://www.puo.edu.my/,,Hipo university-domains-list
Raffles University,MY,raffles-university.edu.my,http://www.raffles-university.edu.my/,,Hipo university-domains-list
Saito College,MY,saito.edu.my,http://www.saito.edu.my/,,Hipo university-domains-list
Segi University College,MY,segi.edu.my,http://www.segi.edu.my/,,Hipo university-domains-list
Sunway University College,MY,sunway.edu.my,http://www.sunway.edu.my/,,Hipo university-domains-list
"Swinburne University of Technology, Sarawak Campus",MY,swinburne.edu.my,http://www.swinburne.edu.my/,,Hipo university-domains-list
Taj International College,MY,taj.edu.my,http://www.taj.edu.my/,,Hipo university-domains-list
Tunku Abdul Rahman University of Management and Technology,MY,tarc.edu.my,https://www.tarc.edu.my/,,Hipo university-domains-list
Taylor's University College,MY,taylors.edu.my,http://www.taylors.edu.my/,,Hipo university-domains-list
TPM College,MY,tpmcollege.edu.my,http://www.tpmcollege.edu.my/,,Hipo university-domains-list
UCSI University,MY,ucsi.edu.my,http://www.ucsi.edu.my/,,Hipo university-domains-list
University College of Technology & Innovation (UCTI),MY,ucti.edu.my,http://www.ucti.edu.my/,,Hipo university-domains-list
Universiti Darul Iman,MY,udm.edu.my,http://www.udm.edu.my/,,Hipo university-domains-list
Universiti Teknologi Mara,MY,uitm.edu.my,http://www.uitm.edu.my/,,Hipo university-domains-list
Universiti Kebangsaan Malaysia,MY,ukm.my,http://www.ukm.my/,,Hipo university-domains-list
Universiti Malaya,MY,um.edu.my,http://www.um.edu.my/,,Hipo university-domains-list
Universiti Malaysia Kelantan,MY,umk.edu.my,http://www.umk.edu.my/,,Hipo university-domains-list
University Malaysia Pahang,MY,ump.edu.my,http://www.ump.edu.my/,,Hipo university-domains-list
Universiti Malaysia Sabah,MY,ums.edu.my,http://www.ums.edu.my/,,Hipo university-domains-list
University of Management and Technology,MY,umtech.edu.my,http://www.umtech.edu.my/,,Hipo university-domains-list
Universiti Malaysia Terengganu,MY,umt.edu.my,http://www.umt.edu.my/,,Hipo university-domains-list
Universiti Kuala Lumpur,MY,unikl.edu.my,http://www.unikl.edu.my/,,Hipo university-domains-list
Universiti Malaysia Perlis,MY,unimap.edu.my,http://www.unimap.edu.my/,,Hipo university-domains-list
Universiti Malaysia Sarawak,MY,unimas.my,http://www.unimas.my/,,Hipo university-domains-list
University Tun Abdul Razak,MY,unirazak.edu.my,http://www.unirazak.edu.my/,,Hipo university-domains-list
Universiti Industri Selangor,MY,unisel.edu.my,http://www.unisel.edu.my/,,Hipo university-domains-list
Universiti Sultan Zainal Abidin,MY,unisza.edu.my,http://www.unisza.edu.my/,,Hipo university-domains-list
Universiti Tun Abdul Razak,MY,unitar.edu.my,http://www.unitar.edu.my/,,Hipo university-domains-list
Universiti Tenaga Nasional,MY,uniten.edu.my,http://www.uniten.edu.my/,,Hipo university-domains-list
Universiti Putra Malaysia,MY,upm.edu.my,http://www.upm.edu.my/,,Hipo university-domains-list
Universiti Pendidikan Sultan Idris,MY,upsi.edu.my,http://www.upsi.edu.my/,,Hipo university-domains-list
Universiti Sains Malaysia,MY,usm.my,http://www.usm.my/,,Hipo university-domains-list
Universiti Tunku Abdul Rahman,MY,utar.edu.my,http://www.utar.edu.my/,,Hipo university-domains-list
Universiti Teknikal Malaysia Melaka,MY,utem.edu.my,http://www.utem.edu.my/,,Hipo university-domains-list
Universiti Tun Hussein Onn Malaysia,MY,uthm.edu.my,http://www.uthm.edu.my/,,Hipo university-domains-list
Universiti Teknologi Malaysia,MY,utm.my,http://www.utm.my/,,Hipo university-domains-list
Petronas Technology University,MY,utp.edu.my,http://www.utp.edu.my/,,Hipo university-domains-list
Universiti Utara Malaysia,MY,uum.edu.my,http://www.uum.edu.my/,,Hipo university-domains-list
West Minster International College,MY,westminster.edu.my,http://www.westminster.edu.my/,,Hipo university-domains-list
Wawasan Open University,MY,wou.edu.my,http://www.wou.edu.my/,,Hipo university-domains-list
Cyryx College,MV,cyryxcollege.edu.mv,http://www.cyryxcollege.edu.mv/,,Hipo university-domains-list
Mandhu College,MV,mandhu.edu.mv,https://www.mandhucollege.edu.mv/,,Hipo university-domains-list
Maldives National University,MV,mnu.edu.mv,http://www.mnu.edu.mv/,,Hipo university-domains-list
Université de Bamako,ML,usttb.edu.ml,http://www.usttb.edu.ml/,,Hipo university-domains-list
European Institute of Education,MT,eieonline.com,http://www.eieonline.com/,,Hipo university-domains-list
International Tourism Institute,MT,itismalta.com,http://www.itismalta.com/,,Hipo university-domains-list
"Malta College of Arts, Science and Technology",MT,mcast.edu.mt,http://www.mcast.edu.mt/,,Hipo university-domains-list
University of Malta,MT,um.edu.mt,http://www.um.edu.mt/,,Hipo university-domains-list
Université de Nouakchott,MR,univ-nkc.mr,http://www.univ-nkc.mr/,,Hipo university-domains-list
University of Mauritius,MU,uom.ac.mu,http://www.uom.ac.mu/,,Hipo university-domains-list
University of Technology,MU,utm.ac.mu,http://www.utm.ac.mu/,,Hipo university-domains-list
Universidad Anáhuac,MX,anahuac.mx,http://www.anahuac.mx/,,Hipo university-domains-list
"Universidad de La Salle, Bajío",MX,bajio.delasalle.edu.mx,http://bajio.delasalle.edu.mx/,,Hipo university-domains-list
Benemerita Universidad Autónoma de Puebla,MX,buap.mx,http://www.buap.mx/,,Hipo university-domains-list
"Universidad de Guanajuato, Campus León",MX,campusleon.ugto.mx,http://www.campusleon.ugto.mx/,,Hipo university-domains-list
Centro de Enseñanza Técnica Industrial,MX,ceti.mx,http://www.ceti.mx/,,Hipo university-domains-list
CETYS Universidad,MX,cetys.mx,http://www.cetys.mx/,,Hipo university-domains-list
Centro de Estudios Universitarios Monterrey,MX,ceu.edu.mx,http://www.ceu.edu.mx/,,Hipo university-domains-list
Centro Universitario Ixtlahuaca,MX,ceunix.com.mx,http://www.ceunix.com.mx/,,Hipo university-domains-list
Centro de Estudios Universitarios Xochicalco,MX,ceux.mx,http://www.ceux.mx/,,Hipo university-domains-list
Universidad Champagnat,MX,champagnat.edu.mx,http://www.champagnat.edu.mx/,,Hipo university-domains-list
Universidad Autónoma de Chapingo,MX,chapingo.mx,http://www.chapingo.mx/,,Hipo university-domains-list
El Colegio de México,MX,colmex.mx,http://www.colmex.mx/,,Hipo university-domains-list
Universidad Cuauhtémoc,MX,cuauhtemoc.edu.mx,http://www.cuauhtemoc.edu.mx/,,Hipo university-domains-list
Universidad Autónoma Metropolitana - Xochimilco,MX,cueyatl.uam.mx,http://cueyatl.uam.mx/,,Hipo university-domains-list
Dirección General de Institutos Tecnológicos,MX,dgit.gob.mx,http://www.dgit.gob.mx/,,Hipo university-domains-list
Escuela Bancaria y Comercial,MX,ebc.mx,http://www.ebc.mx/,,Hipo university-domains-list
Escuela Nacional de Estudios Superiores Unidad León,MX,enes.unam.mx,http://www.enes.unam.mx/,,Hipo university-domains-list
Universidad Fray Luca Paccioli,MX,frayluca.edu.mx,http://www.frayluca.edu.mx/,,Hipo university-domains-list
Universidad Hispanoamericana,MX,hispano.edu.mx,http://hispano.edu.mx/,,Hipo university-domains-list
Universidad Itaca,MX,i.edu.mx,http://www.i.edu.mx/,,Hipo university-domains-list
Instituto Politécnico Nacional,MX,ipn.edu.mx,http://www.ipn.edu.mx/,,Hipo university-domains-list
Instituto Tecnológico Autonómo de México,MX,itam.mx,http://www.itam.mx/,,Hipo university-domains-list
Instituto Tecnológico de Aguascalientes,MX,ita.mx,http://www.ita.mx/,,Hipo university-domains-list
Instituto Tecnológico de Celaya,MX,itc.mx,http://www.itc.mx/,,Hipo university-domains-list
Instituto Tecnologico de Durango,MX,itdurango.edu.mx,http://www.itdurango.edu.mx/,,Hipo university-domains-list
Tecnologico de Monterrey,MX,tec.mx,https://www.tec.mx/,,Hipo university-domains-list
Instituto Tecnológico y de Estudios Superiores de Occidente,MX,iteso.mx,http://www.iteso.mx/,,Hipo university-domains-list
Instituto Tecnológico de León,MX,itleon.edu.mx,http://www.itleon.edu.mx/,,Hipo university-domains-list
Instituto Tecnologico de Minatitlan,MX,itmina.edu.mx,http://www.itmina.edu.mx/,,Hipo university-domains-list
Instituto Tecnológico de Morelia,MX,itmorelia.edu.mx,http://www.itmorelia.edu.mx/,,Hipo university-domains-list
Instituto Tecnológico de Querétaro,MX,itq.edu.mx,http://www.itq.edu.mx/,,Hipo university-domains-list
Instituto Tecnológico de San Luis Potosí,MX,itslp.edu.mx,http://www.itslp.edu.mx/,,Hipo university-domains-list
Instituto Tecnológico de Sonora,MX,itson.mx,http://www.itson.mx/,,Hipo university-domains-list
Universidad Autónoma Metropolitana - Iztapalapa,MX,iztapalapa.uam.mx,http://www.iztapalapa.uam.mx/,,Hipo university-domains-list
"Universidad Pedagógica Nacional, Unidad León",MX,lef.upn.mx,http://www.lef.upn.mx/,,Hipo university-domains-list
"Universidad Iberoamericana, Campus León",MX,leon.uia.mx,http://www.leon.uia.mx/,,Hipo university-domains-list
Universidad del Valle de Puebla,MX,uvp.mx,https://www.uvp.mx/,,Hipo university-domains-list
Universidad Motolinía del Pedregal,MX,motolinia.com.mx,http://www.motolinia.com.mx/,,Hipo university-domains-list
Universidad Olmeca,MX,olmeca.edu.mx,http://www.olmeca.edu.mx/,,Hipo university-domains-list
Politécnico de Guanajuato,MX,poligto.edu.mx,http://www.poligto.edu.mx/,,Hipo university-domains-list
Universidad Autónoma del Estado de Hidalgo,MX,reduaeh.mx,http://www.reduaeh.mx/,,Hipo university-domains-list
Universidad Autónoma de Zacatecas,MX,reduaz.mx,http://www.reduaz.mx/,,Hipo university-domains-list
Universidad Pedagógica Veracruzana,MX,secupv.org,http://www.secupv.org/,,Hipo university-domains-list
"Tecnologico de Baja California, Universidad",MX,tecbc.mx,http://www.tecbc.mx/,,Hipo university-domains-list
Universidad del Tepeyac,MX,tepeyac.edu.mx,http://www.tepeyac.edu.mx/,,Hipo university-domains-list
Instituto de Estudios Superiores de la Sierra,MX,ties.com.mx,http://www.ties.com.mx/,,Hipo university-domains-list
"Universidad Autónoma Agraria ""Antonio Narro""",MX,uaaan.mx,http://www.uaaan.mx/,,Hipo university-domains-list
Universidad Autónoma de Aguascalientes,MX,uaa.mx,http://www.uaa.mx:8001/,,Hipo university-domains-list
Universidad Autónoma de Baja California,MX,uabc.mx,http://www.uabc.mx/,,Hipo university-domains-list
Universidad Autónoma de Baja California Sur,MX,uabcs.mx,http://www.uabcs.mx/,,Hipo university-domains-list
"Universidad Autónoma ""Benito Juárez"" de Oaxaca",MX,uabjo.mx,http://www.uabjo.mx/,,Hipo university-domains-list
Universidad Autónoma de Campeche,MX,uacam.mx,http://www.uacam.mx/,,Hipo university-domains-list
Universidad Autónoma de Chihuahua,MX,uach.mx,http://www.uach.mx/,,Hipo university-domains-list
Instituto Tecnológico Superior de Nuevo Casas Grandes,MX,itsncg.edu.mx,http://itsncg.edu.mx/,,Hipo university-domains-list
Universidad Autónoma de Ciudad Juárez,MX,uacj.mx,http://www.uacj.mx/,,Hipo university-domains-list
Universidad Autónoma de la Ciudad de México,MX,uacm.edu.mx,http://www.uacm.edu.mx/,,Hipo university-domains-list
Universidad Autónoma de Coahuila,MX,uadec.mx,http://www.uadec.mx/,,Hipo university-domains-list
Universidad Autonoma de Durango,MX,uad.edu.mx,http://www.uad.edu.mx/,,Hipo university-domains-list
Universidad Autónoma de Yucatán,MX,uady.mx,http://www.uady.mx/,,Hipo university-domains-list
Universidad Autonoma España de Durango,MX,uaed.edu.mx,http://www.uaed.edu.mx/,,Hipo university-domains-list
Universidad Autónoma del Estado de México,MX,uaemex.mx,http://www.uaemex.mx/,,Hipo university-domains-list
Universidad Autónoma del Estado de Morelos,MX,uaem.mx,http://www.uaem.mx/,,Hipo university-domains-list
Universidad Autónoma de Fresnillo,MX,uaf.mx,http://www.uaf.mx/,,Hipo university-domains-list
Universidad Autónoma de Guadalajara,MX,uag.mx,http://www.uag.mx/,,Hipo university-domains-list
Universidad Autónoma de Guerrero,MX,uagro.mx,http://www.uagro.mx/,,Hipo university-domains-list
Universidad Autónoma de la Laguna,MX,ual.mx,http://www.ual.mx/,,Hipo university-domains-list
Universidad Autónoma Metropolitana,MX,uam.mx,http://www.uam.mx/,,Hipo university-domains-list
Universidad Autónoma del Noreste,MX,uane.edu.mx,http://www.uane.edu.mx/,,Hipo university-domains-list
Universidad Autónoma de Nuevo León,MX,uanl.mx,http://www.uanl.mx/,,Hipo university-domains-list
Universidad Autónoma de Nayarit,MX,uan.mx,http://www.uan.mx/,,Hipo university-domains-list
Universidad Autónoma de Querétaro,MX,uaq.mx,http://www.uaq.mx/,,Hipo university-domains-list
Universidad Autónoma de San Luis Potosí,MX,uaslp.mx,http://www.uaslp.mx/,,Hipo university-domains-list
Universidad Anáhuac del Sur,MX,uas.mx,http://www.uas.mx/,,Hipo university-domains-list
Universidad Autónoma de Sinaloa,MX,uasnet.mx,http://www.uasnet.mx/,,Hipo university-domains-list
Universidad Autónoma de Tamaulipas,MX,uat.mx,http://www.uat.mx/,,Hipo university-domains-list
Universidad Autónoma de Tlaxcala,MX,uatx.mx,http://www.uatx.mx/,,Hipo university-domains-list
Universidad del Bajío,MX,ubac.edu.mx,http://www.ubac.edu.mx/,,Hipo university-domains-list
Universidad del Centro de México,MX,ucem.edu.mx,http://www.ucem.edu.mx/,,Hipo university-domains-list
Universidad Cientifica Latinoamericana de Hidalgo,MX,uclah.edu.mx,http://www.uclah.edu.mx/,,Hipo university-domains-list
Universidad de Colima,MX,ucol.mx,http://www.ucol.mx/,,Hipo university-domains-list
Universidad de Celaya,MX,udec.edu.mx,http://www.udec.edu.mx/,,Hipo university-domains-list
Universidad de Cuautitlan Izcalli,MX,udeci.edu.mx,http://www.udeci.edu.mx/,,Hipo university-domains-list
Universidad de Hermosillo,MX,udeh.edu.mx,http://www.udeh.edu.mx/,,Hipo university-domains-list
Universidad de Monterrey,MX,udem.edu.mx,http://www.udem.edu.mx/,,Hipo university-domains-list
Universidad de San Miguel,MX,udesanmiguel.edu.mx,http://www.udesanmiguel.edu.mx/,,Hipo university-domains-list
Universidad de Guadalajara,MX,udg.mx,http://www.udg.mx/,,Hipo university-domains-list
Universidad de las Américas,MX,udla.mx,http://www.udla.mx/,,Hipo university-domains-list
Universidad de las Américas - Puebla,MX,udlap.mx,http://www.udlap.mx/,,Hipo university-domains-list
Universidad de Occidente,MX,udo.mx,http://www.udo.mx/,,Hipo university-domains-list
Universidad Don Vasco,MX,udv.edu.mx,http://www.udv.edu.mx/,,Hipo university-domains-list
Universidad Franciscana de México,MX,ufm.edu.mx,http://www.ufm.edu.mx/,,Hipo university-domains-list
Universidad Franco-Mexicana,MX,ufram.edu.mx,http://www.ufram.edu.mx/,,Hipo university-domains-list
Universidad de Guanajuato,MX,ugto.mx,http://www.ugto.mx/,,Hipo university-domains-list
Universidad Iberoamericana,MX,uia.mx,http://www.uia.mx/,,Hipo university-domains-list
Universidad Intercontinental,MX,uic.edu.mx,http://www.uic.edu.mx/,,Hipo university-domains-list
Universidad Insurgentes Plantel León,MX,uileon.edu.mx,http://www.uileon.edu.mx/,,Hipo university-domains-list
Universidad Juárez Autónoma de Tabasco,MX,ujat.mx,http://www.ujat.mx/,,Hipo university-domains-list
Universidad Juárez del Estado de Durango,MX,ujed.mx,http://www.ujed.mx/,,Hipo university-domains-list
Universidad Justo Sierra,MX,ujsierra.mx,http://www.ujsierra.mx/,,Hipo university-domains-list
Universidad Latinoamericana,MX,ula.edu.mx,http://www.ula.edu.mx/,,Hipo university-domains-list
Universidad Lasallista Benavente,MX,ulsab.edu.mx,http://www.ulsab.edu.mx/,,Hipo university-domains-list
Universidad La Salle Cuernavaca,MX,ulsac.edu.mx,http://www.ulsac.edu.mx/,,Hipo university-domains-list
Universidad La Salle,MX,ulsa.edu.mx,http://www.ulsa.edu.mx/,,Hipo university-domains-list
Universidad Madero,MX,umad.edu.mx,http://www.umad.edu.mx/,,Hipo university-domains-list
Universidad México Americana del Norte,MX,uman.edu.mx,http://www.uman.edu.mx/,,Hipo university-domains-list
Universidad del Mar,MX,umar.mx,http://www.umar.mx/,,Hipo university-domains-list
Universidad Michoacana de San Nicolás de Hidalgo,MX,umich.mx,http://www.umich.mx/,,Hipo university-domains-list
Universidad México Internacional,MX,umi.edu.mx,http://www.umi.edu.mx/,,Hipo university-domains-list
Universidad Metropolitana Latin Campus,MX,umla.edu.mx,http://www.umla.edu.mx/,,Hipo university-domains-list
Universidad Metropolitana de Monterrey,MX,umm.edu.mx,http://www.umm.edu.mx/,,Hipo university-domains-list
Universidad Mexicana del Noreste,MX,umne.edu.mx,http://www.umne.edu.mx/,,Hipo university-domains-list
Universidad de Montemorelos,MX,umontemorelos.edu.mx,http://www.umontemorelos.edu.mx/,,Hipo university-domains-list
Universidad Mesoamericana de San Agustín,MX,umsa.edu.mx,http://www.umsa.edu.mx/,,Hipo university-domains-list
Universidad Autónoma del Carmen,MX,unacar.mx,http://www.unacar.mx/,,Hipo university-domains-list
Universidad Autónoma de Chiapas,MX,unach.mx,http://www.unach.mx/,,Hipo university-domains-list
Universidad Nacional Autónoma de México,MX,unam.mx,http://www.unam.mx/,,Hipo university-domains-list
Universidad del Norte,MX,un.edu.mx,http://www.un.edu.mx/,,Hipo university-domains-list
Universidad del Noreste,MX,une.edu.mx,http://www.une.edu.mx/,,Hipo university-domains-list
Universidad España de Durango,MX,unes.edu.mx,http://www.unes.edu.mx/,,Hipo university-domains-list
Universidad de Ciencias y Artes de Chiapas,MX,unicach.edu.mx,http://www.unicach.edu.mx/,,Hipo university-domains-list
Universidad de Comunicación Avanzada,MX,unica.edu.mx,http://www.unica.edu.mx/,,Hipo university-domains-list
Universidad Kino,MX,unikino.mx,http://www.unikino.mx/,,Hipo university-domains-list
Universidad del Mayab,MX,unimayab.edu.mx,http://www.unimayab.edu.mx/,,Hipo university-domains-list
Universidad Mexicana,MX,unimex.edu.mx,http://www.unimex.edu.mx/,,Hipo university-domains-list
Universidad Tecnológica de México,MX,unitec.mx,http://www.unitec.mx/,,Hipo university-domains-list
Universidad del Valle de Atemajac,MX,univa.mx,http://www.univa.mx/,,Hipo university-domains-list
Universidad Jóse Vasconcelos,MX,univas.edu.mx,http://www.univas.edu.mx/,,Hipo university-domains-list
Universidad Chapultepéc,MX,univchapultepec.edu.mx,http://www.univchapultepec.edu.mx/,,Hipo university-domains-list
Universidad de León,MX,universidaddeleon.edu.mx,http://www.universidaddeleon.edu.mx/,,Hipo university-domains-list
Universidad la Concordia,MX,universidadlaconcordia.edu.mx,http://www.universidadlaconcordia.edu.mx/,,Hipo university-domains-list
Universidad Motolinía del Pedegral,MX,universidadmotolinia.edu.mx,http://www.universidadmotolinia.edu.mx/,,Hipo university-domains-list
Universidad Salesiana,MX,universidadsalesiana.edu.mx,http://www.universidadsalesiana.edu.mx/,,Hipo university-domains-list
Universidad Autónoma de Veracruz Villa Rica,MX,univillarica.mx,http://www.univillarica.mx/,,Hipo university-domains-list
Universidad Latina,MX,unla.edu.mx,http://www.unla.edu.mx/,,Hipo university-domains-list
Universidad de Norteamerica,MX,un.mx,http://www.un.mx/,,Hipo university-domains-list
Universidad del Noroeste,MX,uno.mx,http://www.uno.mx/,,Hipo university-domains-list
Universidad Nuevo Mundo,MX,unum.edu.mx,http://www.unum.edu.mx/,,Hipo university-domains-list
Universidad Obrera de Mexico,MX,uom.edu.mx,http://www.uom.edu.mx/,,Hipo university-domains-list
Universidad Popular Autonóma del Estado de Puebla,MX,upaep.mx,http://www.upaep.mx/,,Hipo university-domains-list
"Instituto Politécnico Nacional, Campus Guanajuato",MX,upiig.ipn.mx,http://www.upiig.ipn.mx/,,Hipo university-domains-list
Universidad Panamericana,MX,up.mx,http://www.up.mx/,,Hipo university-domains-list
Universidad Pedagógica Nacional,MX,upn.mx,http://www.upn.mx/,,Hipo university-domains-list
Universidad de Quintana Roo,MX,uqroo.mx,http://www.uqroo.mx/,,Hipo university-domains-list
Universidad Regional Miguel Hidalgo,MX,urmh.edu.mx,http://www.urmh.edu.mx/,,Hipo university-domains-list
Universidad Regiomontana,MX,ur.mx,http://www.ur.mx/,,Hipo university-domains-list
Universidad Regional del Sureste,MX,urse.edu.mx,http://www.urse.edu.mx/,,Hipo university-domains-list
Universidad de la Sierra A.C.,MX,usac.edu.mx,http://www.usac.edu.mx/,,Hipo university-domains-list
Universidad Simón Bolivar,MX,usb.edu.mx,http://www.usb.edu.mx/,,Hipo university-domains-list
Universidad Santa Fe,MX,usf.com.mx,http://www.usf.com.mx/,,Hipo university-domains-list
Universidad de Sonora,MX,uson.mx,http://www.uson.mx/,,Hipo university-domains-list
Universidad Tecnologica de la Mixteca,MX,utm.mx,http://www.utm.mx/,,Hipo university-domains-list
Universidad Tecnologica de Nezahualcoyotl,MX,utneza.edu.mx,http://www.utneza.edu.mx/,,Hipo university-domains-list
Universidad del Valle del Bravo,MX,uvb.edu.mx,http://www.uvb.edu.mx/,,Hipo university-domains-list
Universidad Valle del Grijalva,MX,uvg1.net,http://www.uvg1.net/,,Hipo university-domains-list
Universidad del Valle de México,MX,uvmnet.edu,http://www.uvmnet.edu/,,Hipo university-domains-list
Universidad Veracruzana,MX,uv.mx,http://www.uv.mx/,,Hipo university-domains-list
Universidad del Valle de Toluca,MX,uvt.edu.mx,http://www.uvt.edu.mx/,,Hipo university-domains-list
Universidad Xicotepetl,MX,uxac.edu.mx,http://www.uxac.edu.mx/,,Hipo university-domains-list
Universidad Cristóbal Colón,MX,ver.ucc.mx,http://www.ver.ucc.mx/,,Hipo university-domains-list
Westhill University,MX,westhill.edu.mx,http://www.westhill.edu.mx/,,Hipo university-domains-list
Universidad Autónoma Metropolitana - Azcapotzalco,MX,azc.uam.mx,https://azc.uam.mx/,,Hipo university-domains-list
Instituto Tecnológico de Occidente del Estado de Hidalgo,MX,itsoeh.edu.mx,http://www.itsoeh.edu.mx/,,Hipo university-domains-list
Universidad Internacional Jefferson,MX,jefferson.edu.mx,https://www.jefferson.edu.mx/,,Hipo university-domains-list
Academy of Economic Studies of Moldova,MD,ase.md,http://www.ase.md/,,Hipo university-domains-list
Comrat State University,MD,kdu.md,http://www.kdu.md/,,Hipo university-domains-list
Moldova State Agricultural University,MD,uasm.md,http://www.uasm.md/,,Hipo university-domains-list
Moldova Cooperative Trade University,MD,uccm.md,http://www.uccm.md/,,Hipo university-domains-list
Free International University of Moldova,MD,ulim.md,http://www.ulim.md/,,Hipo university-domains-list
"Pedagogical State University ""Ion Creanga""",MD,upm.moldnet.md,http://upm.moldnet.md/,,Hipo university-domains-list
University of Applied Sciences of Moldova,MD,usam.md,http://www.usam.md/,,Hipo university-domains-list
"Balti State University ""Alecu Russo""",MD,usb.md,http://www.usb.md/,,Hipo university-domains-list
"Moldova State University of Medicine and Pharmacy ""N. Testemitsanu""",MD,usmf.md,http://www.usmf.md/,,Hipo university-domains-list
Moldova State University,MD,usm.md,http://www.usm.md/,,Hipo university-domains-list
Tiraspol State University,MD,ust.md,http://www.ust.md/,,Hipo university-domains-list
Moldova Technical University,MD,utm.md,http://www.utm.md/,,Hipo university-domains-list
Health sciences University of Mongolia,MN,hsum-ac.mn,http://www.hsum-ac.mn/,,Hipo university-domains-list
University of the Humanities,MN,humanities.mn,http://www.humanities.mn/,,Hipo university-domains-list
Institute of Commerce and Business,MN,icb.edu.mn,http://www.icb.edu.mn/,,Hipo university-domains-list
Mongolian State University of Arts and Culture,MN,msuac.edu.mn,http://www.msuac.edu.mn/,,Hipo university-domains-list
